,tollgate_id,vehicle_model_0-2_count_lag_1,vehicle_model_3-5_count_lag_1,vehicle_model_6-7_count_lag_1,has_etc_0_count_lag_1,has_etc_1_count_lag_1,vehicle_type_0_count_lag_1,vehicle_type_1_count_lag_1,volume_lag_1,vehicle_model_0-2_count_lag_2,vehicle_model_3-5_count_lag_2,vehicle_model_6-7_count_lag_2,has_etc_0_count_lag_2,has_etc_1_count_lag_2,vehicle_type_0_count_lag_2,vehicle_type_1_count_lag_2,volume_lag_2,vehicle_model_0-2_count_mean,vehicle_model_3-5_count_mean,vehicle_model_6-7_count_mean,has_etc_0_count_mean,has_etc_1_count_mean,vehicle_type_0_count_mean,vehicle_type_1_count_mean,volume_mean,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,other_tollgate_1_has_etc_0_count_lag_1,other_tollgate_1_has_etc_1_count_lag_1,other_tollgate_1_volume_mean,Month,Day,Day_of_week,Is_weekend,Hour,Minute,target_1,target_2,target_3,target_4,target_5,target_6
2016-09-23 10:00:00,3,88,8,0,73,23,80,16,96,127,10,0,103,34,112,25,137,122.66666666666667,6.333333333333333,0.0,90.0,39.0,110.5,18.5,129.0,1008.6333333333333,1013.6333333333333,90.66666666666667,3.8333333333333335,26.233333333333334,66.33333333333333,0.0,81,24,115.0,9,23,4,False,10,0,87,89,77,94,84,88
2016-09-23 10:00:00,1,96,9,0,81,24,75,30,105,100,7,0,88,19,80,27,107,108.16666666666667,6.333333333333333,0.5,85.83333333333333,29.166666666666668,91.0,24.0,115.0,1008.6333333333333,1013.6333333333333,90.66666666666667,3.8333333333333335,26.233333333333334,66.33333333333333,0.0,73,23,129.0,9,23,4,False,10,0,79,65,92,88,84,92
2016-09-23 10:20:00,3,81,6,0,61,26,73,14,87,88,8,0,73,23,80,16,96,117.16666666666667,6.666666666666667,0.0,86.5,37.333333333333336,106.16666666666667,17.666666666666668,123.83333333333333,1008.7777777777778,1013.7777777777778,88.88888888888889,3.611111111111111,25.91111111111111,68.11111111111111,0.0,61,18,109.83333333333333,9,23,4,False,10,20,89,77,94,84,88,91
2016-09-23 10:20:00,1,73,5,1,61,18,43,36,79,96,9,0,81,24,75,30,105,102.83333333333333,6.333333333333333,0.6666666666666666,83.66666666666667,26.166666666666668,82.5,27.333333333333332,109.83333333333333,1008.7777777777778,1013.7777777777778,88.88888888888889,3.611111111111111,25.91111111111111,68.11111111111111,0.0,61,26,123.83333333333333,9,23,4,False,10,20,65,92,88,84,92,115
2016-09-23 10:40:00,1,62,1,2,48,17,47,18,65,73,5,1,61,18,43,36,79,93.16666666666667,5.666666666666667,0.6666666666666666,76.0,23.5,72.16666666666667,27.333333333333332,99.5,1008.9222222222222,1013.9222222222222,87.11111111111111,3.388888888888889,25.58888888888889,69.88888888888889,0.0,64,25,116.16666666666667,9,23,4,False,10,40,92,88,84,92,115,97
2016-09-23 10:40:00,3,84,5,0,64,25,73,16,89,81,6,0,61,26,73,14,87,109.33333333333333,6.833333333333333,0.0,81.33333333333333,34.833333333333336,98.66666666666667,17.5,116.16666666666667,1008.9222222222222,1013.9222222222222,87.11111111111111,3.388888888888889,25.58888888888889,69.88888888888889,0.0,48,17,99.5,9,23,4,False,10,40,77,94,84,88,91,79
2016-09-23 11:00:00,3,72,5,0,57,20,65,12,77,84,5,0,64,25,73,16,89,96.5,6.833333333333333,0.0,75.33333333333333,28.0,87.0,16.333333333333332,103.33333333333333,1009.0666666666667,1014.0666666666667,85.33333333333333,3.166666666666667,25.266666666666666,71.66666666666667,0.0,71,21,96.16666666666667,9,23,4,False,11,0,94,84,88,91,79,99
2016-09-23 11:00:00,1,79,13,0,71,21,62,30,92,62,1,2,48,17,47,18,65,89.0,6.666666666666667,0.5,73.83333333333333,22.333333333333332,68.33333333333333,27.833333333333332,96.16666666666667,1009.0666666666667,1014.0666666666667,85.33333333333333,3.166666666666667,25.266666666666666,71.66666666666667,0.0,57,20,103.33333333333333,9,23,4,False,11,0,88,84,92,115,97,90
2016-09-23 11:20:00,3,90,4,0,75,19,81,13,94,72,5,0,57,20,65,12,77,90.33333333333333,6.333333333333333,0.0,72.16666666666667,24.5,80.66666666666667,16.0,96.66666666666667,1009.2111111111111,1014.2111111111111,83.55555555555556,2.9444444444444446,24.944444444444443,73.44444444444444,0.0,63,25,89.33333333333333,9,23,4,False,11,20,84,88,91,79,99,101
2016-09-23 11:20:00,1,82,6,0,63,25,57,31,88,79,13,0,71,21,62,30,92,82.0,6.833333333333333,0.5,68.66666666666667,20.666666666666668,60.666666666666664,28.666666666666668,89.33333333333333,1009.2111111111111,1014.2111111111111,83.55555555555556,2.9444444444444446,24.944444444444443,73.44444444444444,0.0,75,19,96.66666666666667,9,23,4,False,11,20,84,92,115,97,90,107
2016-09-23 11:40:00,3,79,5,0,65,19,69,15,84,90,4,0,75,19,81,13,94,82.33333333333333,5.5,0.0,65.83333333333333,22.0,73.5,14.333333333333334,87.83333333333333,1009.3555555555556,1014.3555555555556,81.77777777777777,2.7222222222222223,24.622222222222224,75.22222222222223,0.0,60,24,85.5,9,23,4,False,11,40,88,91,79,99,101,114
2016-09-23 11:40:00,1,79,4,1,60,24,60,24,84,82,6,0,63,25,57,31,88,78.5,6.333333333333333,0.6666666666666666,64.0,21.5,57.333333333333336,28.166666666666668,85.5,1009.3555555555556,1014.3555555555556,81.77777777777777,2.7222222222222223,24.622222222222224,75.22222222222223,0.0,65,19,87.83333333333333,9,23,4,False,11,40,92,115,97,90,107,109
2016-09-23 12:00:00,1,85,7,0,71,21,64,28,92,79,4,1,60,24,60,24,84,76.66666666666667,6.0,0.6666666666666666,62.333333333333336,21.0,55.5,27.833333333333332,83.33333333333333,1009.5,1014.5,80.0,2.5,24.3,77.0,0.0,65,23,86.5,9,23,4,False,12,0,115,97,90,107,109,127
2016-09-23 12:00:00,3,80,8,0,65,23,73,15,88,79,5,0,65,19,69,15,84,81.0,5.5,0.0,64.5,22.0,72.33333333333333,14.166666666666666,86.5,1009.5,1014.5,80.0,2.5,24.3,77.0,0.0,71,21,83.33333333333333,9,23,4,False,12,0,91,79,99,101,114,118
2016-09-23 12:20:00,1,104,10,1,97,18,75,40,115,85,7,0,71,21,64,28,92,81.83333333333333,6.833333333333333,0.6666666666666666,68.33333333333333,21.0,60.833333333333336,28.5,89.33333333333333,1009.5222222222222,1014.5111111111111,80.22222222222223,2.4444444444444446,24.2,77.22222222222223,0.0,66,25,87.16666666666667,9,23,4,False,12,20,97,90,107,109,127,108
2016-09-23 12:20:00,3,89,2,0,66,25,79,12,91,80,8,0,65,23,73,15,88,82.33333333333333,4.833333333333333,0.0,65.33333333333333,21.833333333333332,73.33333333333333,13.833333333333334,87.16666666666667,1009.5222222222222,1014.5111111111111,80.22222222222223,2.4444444444444446,24.2,77.22222222222223,0.0,97,18,89.33333333333333,9,23,4,False,12,20,79,99,101,114,118,105
2016-09-23 12:40:00,1,92,4,1,76,21,73,24,97,104,10,1,97,18,75,40,115,86.83333333333333,7.333333333333333,0.5,73.0,21.666666666666668,65.16666666666667,29.5,94.66666666666667,1009.5444444444445,1014.5222222222222,80.44444444444444,2.388888888888889,24.1,77.44444444444444,0.0,63,16,85.5,9,23,4,False,12,40,90,107,109,127,108,115
2016-09-23 12:40:00,3,75,4,0,63,16,65,14,79,89,2,0,66,25,79,12,91,80.83333333333333,4.666666666666667,0.0,65.16666666666667,20.333333333333332,72.0,13.5,85.5,1009.5444444444445,1014.5222222222222,80.44444444444444,2.388888888888889,24.1,77.44444444444444,0.0,76,21,94.66666666666667,9,23,4,False,12,40,99,101,114,118,105,129
2016-09-23 13:00:00,3,92,7,0,72,27,83,16,99,75,4,0,63,16,65,14,79,84.16666666666667,5.0,0.0,67.66666666666667,21.5,75.0,14.166666666666666,89.16666666666667,1009.5666666666667,1014.5333333333333,80.66666666666667,2.3333333333333335,24.0,77.66666666666667,0.0,70,20,94.33333333333333,9,23,4,False,13,0,101,114,118,105,129,97
2016-09-23 13:00:00,1,84,6,0,70,20,72,18,90,92,4,1,76,21,73,24,97,87.66666666666667,6.166666666666667,0.5,72.83333333333333,21.5,66.83333333333333,27.5,94.33333333333333,1009.5666666666667,1014.5333333333333,80.66666666666667,2.3333333333333335,24.0,77.66666666666667,0.0,72,27,89.16666666666667,9,23,4,False,13,0,107,109,127,108,115,125
2016-09-23 13:20:00,1,102,5,0,75,32,77,30,107,84,6,0,70,20,72,18,90,91.0,6.0,0.5,74.83333333333333,22.666666666666668,70.16666666666667,27.333333333333332,97.5,1009.588888888889,1014.5444444444445,80.88888888888889,2.2777777777777777,23.9,77.88888888888889,0.0,79,22,90.33333333333333,9,23,4,False,13,20,109,127,108,115,125,98
2016-09-23 13:20:00,3,96,5,0,79,22,83,18,101,92,7,0,72,27,83,16,99,85.16666666666667,5.166666666666667,0.0,68.33333333333333,22.0,75.33333333333333,15.0,90.33333333333333,1009.588888888889,1014.5444444444445,80.88888888888889,2.2777777777777777,23.9,77.88888888888889,0.0,75,32,97.5,9,23,4,False,13,20,114,118,105,129,97,98
2016-09-23 13:40:00,1,93,16,0,81,28,70,39,109,102,5,0,75,32,77,30,107,93.33333333333333,8.0,0.3333333333333333,78.33333333333333,23.333333333333332,71.83333333333333,29.833333333333332,101.66666666666667,1009.6111111111111,1014.5555555555555,81.11111111111111,2.2222222222222223,23.8,78.11111111111111,0.0,77,37,95.33333333333333,9,23,4,False,13,40,127,108,115,125,98,113
2016-09-23 13:40:00,3,110,4,0,77,37,99,15,114,96,5,0,79,22,83,18,101,90.33333333333333,5.0,0.0,70.33333333333333,25.0,80.33333333333333,15.0,95.33333333333333,1009.6111111111111,1014.5555555555555,81.11111111111111,2.2222222222222223,23.8,78.11111111111111,0.0,81,28,101.66666666666667,9,23,4,False,13,40,118,105,129,97,98,120
2016-09-23 14:00:00,3,112,6,0,82,36,102,16,118,110,4,0,77,37,99,15,114,95.66666666666667,4.666666666666667,0.0,73.16666666666667,27.166666666666668,85.16666666666667,15.166666666666666,100.33333333333333,1009.6333333333333,1014.5666666666667,81.33333333333333,2.1666666666666665,23.7,78.33333333333333,0.0,98,29,107.5,9,23,4,False,14,0,105,129,97,98,120,107
2016-09-23 14:00:00,1,114,11,2,98,29,92,35,127,93,16,0,81,28,70,39,109,98.16666666666667,8.666666666666666,0.6666666666666666,82.83333333333333,24.666666666666668,76.5,31.0,107.5,1009.6333333333333,1014.5666666666667,81.33333333333333,2.1666666666666665,23.7,78.33333333333333,0.0,82,36,100.33333333333333,9,23,4,False,14,0,108,115,125,98,113,114
2016-09-23 14:20:00,1,103,5,0,89,19,84,24,108,114,11,2,98,29,92,35,127,98.0,7.833333333333333,0.5,81.5,24.833333333333332,78.0,28.333333333333332,106.33333333333333,1009.6555555555556,1014.5777777777778,81.55555555555556,2.111111111111111,23.599999999999998,78.55555555555556,0.0,72,33,102.66666666666667,9,23,4,False,14,20,115,125,98,113,114,110
2016-09-23 14:20:00,3,102,3,0,72,33,97,8,105,112,6,0,82,36,102,16,118,97.83333333333333,4.833333333333333,0.0,74.16666666666667,28.5,88.16666666666667,14.5,102.66666666666667,1009.6555555555556,1014.5777777777778,81.55555555555556,2.111111111111111,23.599999999999998,78.55555555555556,0.0,89,19,106.33333333333333,9,23,4,False,14,20,129,97,98,120,107,102
2016-09-23 14:40:00,1,105,8,2,90,25,88,27,115,103,5,0,89,19,84,24,108,100.16666666666667,8.5,0.6666666666666666,83.83333333333333,25.5,80.5,28.833333333333332,109.33333333333333,1009.6777777777778,1014.588888888889,81.77777777777777,2.0555555555555554,23.5,78.77777777777777,0.0,99,30,111.0,9,23,4,False,14,40,125,98,113,114,110,112
2016-09-23 14:40:00,3,118,11,0,99,30,114,15,129,102,3,0,72,33,97,8,105,105.0,6.0,0.0,80.16666666666667,30.833333333333332,96.33333333333333,14.666666666666666,111.0,1009.6777777777778,1014.588888888889,81.77777777777777,2.0555555555555554,23.5,78.77777777777777,0.0,90,25,109.33333333333333,9,23,4,False,14,40,97,98,120,107,102,119
2016-09-23 15:00:00,3,95,2,0,71,26,88,9,97,118,11,0,99,30,114,15,129,105.5,5.166666666666667,0.0,80.0,30.666666666666668,97.16666666666667,13.5,110.66666666666667,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0,99,26,115.16666666666667,9,23,4,False,15,0,98,120,107,102,119,137
2016-09-23 15:00:00,1,114,11,0,99,26,94,31,125,105,8,2,90,25,88,27,115,105.16666666666667,9.333333333333334,0.6666666666666666,88.66666666666667,26.5,84.16666666666667,31.0,115.16666666666667,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0,71,26,110.66666666666667,9,23,4,False,15,0,98,113,114,110,112,113
2016-09-23 15:20:00,3,95,3,0,73,25,84,14,98,95,2,0,71,26,88,9,97,105.33333333333333,4.833333333333333,0.0,79.0,31.166666666666668,97.33333333333333,12.833333333333334,110.16666666666667,1009.6,1014.5,108.11111111111111,1.9777777777777779,23.177777777777777,80.0,0.0,67,31,113.66666666666667,9,23,4,False,15,20,120,107,102,119,137,86
2016-09-23 15:20:00,1,90,8,0,67,31,78,20,98,114,11,0,99,26,94,31,125,103.16666666666667,9.833333333333334,0.6666666666666666,87.33333333333333,26.333333333333332,84.33333333333333,29.333333333333332,113.66666666666667,1009.6,1014.5,108.11111111111111,1.9777777777777779,23.177777777777777,80.0,0.0,73,25,110.16666666666667,9,23,4,False,15,20,113,114,110,112,113,113
2016-09-23 15:40:00,3,114,6,0,88,32,104,16,120,95,3,0,73,25,84,14,98,106.0,5.166666666666667,0.0,80.83333333333333,30.333333333333332,98.16666666666667,13.0,111.16666666666667,1009.5,1014.4,134.22222222222223,1.9555555555555555,22.955555555555556,81.0,0.0,84,29,114.33333333333333,9,23,4,False,15,40,107,102,119,137,86,110
2016-09-23 15:40:00,1,102,10,1,84,29,87,26,113,90,8,0,67,31,78,20,98,104.66666666666667,8.833333333333334,0.8333333333333334,87.83333333333333,26.5,87.16666666666667,27.166666666666668,114.33333333333333,1009.5,1014.4,134.22222222222223,1.9555555555555555,22.955555555555556,81.0,0.0,88,32,111.16666666666667,9,23,4,False,15,40,114,110,112,113,113,105
2016-09-23 16:00:00,1,106,8,0,88,26,87,27,114,102,10,1,84,29,87,26,113,103.33333333333333,8.333333333333334,0.5,86.16666666666667,26.0,86.33333333333333,25.833333333333332,112.16666666666667,1009.4,1014.3000000000001,160.33333333333331,1.9333333333333333,22.73333333333333,82.0,0.0,83,24,109.33333333333333,9,23,4,False,16,0,110,112,113,113,105,141
2016-09-23 16:00:00,3,102,5,0,83,24,95,12,107,114,6,0,88,32,104,16,120,104.33333333333333,5.0,0.0,81.0,28.333333333333332,97.0,12.333333333333334,109.33333333333333,1009.4,1014.3000000000001,160.33333333333331,1.9333333333333333,22.73333333333333,82.0,0.0,88,26,112.16666666666667,9,23,4,False,16,0,102,119,137,86,110,121
2016-09-23 16:20:00,3,98,4,0,76,26,92,10,102,102,5,0,83,24,95,12,107,103.66666666666667,5.166666666666667,0.0,81.66666666666667,27.166666666666668,96.16666666666667,12.666666666666666,108.83333333333333,1009.3,1014.2,186.44444444444446,1.9111111111111112,22.51111111111111,83.0,0.0,77,33,112.5,9,23,4,False,16,20,119,137,86,110,121,100
2016-09-23 16:20:00,1,105,4,1,77,33,90,20,110,106,8,0,88,26,87,27,114,103.66666666666667,8.166666666666666,0.6666666666666666,84.16666666666667,28.333333333333332,87.33333333333333,25.166666666666668,112.5,1009.3,1014.2,186.44444444444446,1.9111111111111112,22.51111111111111,83.0,0.0,76,26,108.83333333333333,9,23,4,False,16,20,112,113,113,105,141,93
2016-09-23 16:40:00,1,111,1,0,80,32,91,21,112,105,4,1,77,33,90,20,110,104.66666666666667,7.0,0.3333333333333333,82.5,29.5,87.83333333333333,24.166666666666668,112.0,1009.2,1014.1,212.55555555555554,1.8888888888888888,22.288888888888888,84.0,0.0,94,25,107.16666666666667,9,23,4,False,16,40,113,113,105,141,93,96
2016-09-23 16:40:00,3,116,3,0,94,25,107,12,119,98,4,0,76,26,92,10,102,103.33333333333333,3.8333333333333335,0.0,80.83333333333333,26.333333333333332,95.0,12.166666666666666,107.16666666666667,1009.2,1014.1,212.55555555555554,1.8888888888888888,22.288888888888888,84.0,0.0,80,32,112.0,9,23,4,False,16,40,137,86,110,121,100,95
2016-09-23 17:00:00,3,135,2,0,104,33,126,11,137,116,3,0,94,25,107,12,119,110.0,3.8333333333333335,0.0,86.33333333333333,27.5,101.33333333333333,12.5,113.83333333333333,1009.1,1014.0,238.66666666666666,1.8666666666666667,22.066666666666666,85.0,0.0,78,35,110.0,9,23,4,False,17,0,86,110,121,100,95,96
2016-09-23 17:00:00,1,105,7,1,78,35,98,15,113,111,1,0,80,32,91,21,112,103.16666666666667,6.333333333333333,0.5,79.0,31.0,88.5,21.5,110.0,1009.1,1014.0,238.66666666666666,1.8666666666666667,22.066666666666666,85.0,0.0,104,33,113.83333333333333,9,23,4,False,17,0,113,105,141,93,96,108
2016-09-23 17:20:00,3,84,2,0,64,22,79,7,86,135,2,0,104,33,126,11,137,108.16666666666667,3.6666666666666665,0.0,84.83333333333333,27.0,100.5,11.333333333333334,111.83333333333333,1009.0,1013.9000000000001,264.77777777777777,1.8444444444444446,21.84444444444444,86.0,0.0,67,46,112.5,9,23,4,False,17,20,110,121,100,95,96,58
2016-09-23 17:20:00,1,106,7,0,67,46,101,12,113,105,7,1,78,35,98,15,113,105.83333333333333,6.166666666666667,0.5,79.0,33.5,92.33333333333333,20.166666666666668,112.5,1009.0,1013.9000000000001,264.77777777777777,1.8444444444444446,21.84444444444444,86.0,0.0,64,22,111.83333333333333,9,23,4,False,17,20,105,141,93,96,108,53
2016-09-23 17:40:00,3,108,2,0,72,38,102,8,110,84,2,0,64,22,79,7,86,107.16666666666667,3.0,0.0,82.16666666666667,28.0,100.16666666666667,10.0,110.16666666666667,1008.9,1013.8000000000001,290.8888888888889,1.8222222222222222,21.62222222222222,87.0,0.0,69,36,111.16666666666667,9,23,4,False,17,40,121,100,95,96,58,86
2016-09-23 17:40:00,1,101,4,0,69,36,91,14,105,106,7,0,67,46,101,12,113,105.66666666666667,5.166666666666667,0.3333333333333333,76.5,34.666666666666664,93.0,18.166666666666668,111.16666666666667,1008.9,1013.8000000000001,290.8888888888889,1.8222222222222222,21.62222222222222,87.0,0.0,72,38,110.16666666666667,9,23,4,False,17,40,141,93,96,108,53,61
2016-09-23 18:00:00,1,130,11,0,89,52,123,18,141,101,4,0,69,36,91,14,105,109.66666666666667,5.666666666666667,0.3333333333333333,76.66666666666667,39.0,99.0,16.666666666666668,115.66666666666667,1008.8,1013.7,317.0,1.8,21.4,88.0,0.0,86,35,112.5,9,23,4,False,18,0,93,96,108,53,61,56
2016-09-23 18:00:00,3,117,4,0,86,35,112,9,121,108,2,0,72,38,102,8,110,109.66666666666667,2.8333333333333335,0.0,82.66666666666667,29.833333333333332,103.0,9.5,112.5,1008.8,1013.7,317.0,1.8,21.4,88.0,0.0,89,52,115.66666666666667,9,23,4,False,18,0,100,95,96,58,86,55
2016-09-23 18:20:00,1,89,4,0,64,29,81,12,93,130,11,0,89,52,123,18,141,107.0,5.666666666666667,0.16666666666666666,74.5,38.333333333333336,97.5,15.333333333333334,112.83333333333333,1008.811111111111,1013.7222222222223,317.22222222222223,1.788888888888889,21.32222222222222,88.55555555555556,0.0,67,33,112.16666666666667,9,23,4,False,18,20,96,108,53,61,56,34
2016-09-23 18:20:00,3,95,5,0,67,33,92,8,100,117,4,0,86,35,112,9,121,109.16666666666667,3.0,0.0,81.16666666666667,31.0,103.0,9.166666666666666,112.16666666666667,1008.811111111111,1013.7222222222223,317.22222222222223,1.788888888888889,21.32222222222222,88.55555555555556,0.0,64,29,112.83333333333333,9,23,4,False,18,20,95,96,58,86,55,58
2016-09-23 18:40:00,3,92,3,0,74,21,87,8,95,95,5,0,67,33,92,8,100,105.16666666666667,3.0,0.0,77.83333333333333,30.333333333333332,99.66666666666667,8.5,108.16666666666667,1008.8222222222222,1013.7444444444445,317.44444444444446,1.777777777777778,21.244444444444444,89.11111111111111,0.0,64,32,110.16666666666667,9,23,4,False,18,40,96,58,86,55,58,49
2016-09-23 18:40:00,1,92,4,0,64,32,88,8,96,89,4,0,64,29,81,12,93,103.83333333333333,6.166666666666667,0.16666666666666666,71.83333333333333,38.333333333333336,97.0,13.166666666666666,110.16666666666667,1008.8222222222222,1013.7444444444445,317.44444444444446,1.777777777777778,21.244444444444444,89.11111111111111,0.0,74,21,108.16666666666667,9,23,4,False,18,40,108,53,61,56,34,36
2016-09-23 19:00:00,3,92,4,0,65,31,84,12,96,92,3,0,74,21,87,8,95,98.0,3.3333333333333335,0.0,71.33333333333333,30.0,92.66666666666667,8.666666666666666,101.33333333333333,1008.8333333333333,1013.7666666666667,317.6666666666667,1.7666666666666666,21.166666666666664,89.66666666666667,0.0,81,27,109.33333333333333,9,23,4,False,19,0,58,86,55,58,49,43
2016-09-23 19:00:00,1,103,5,0,81,27,93,15,108,92,4,0,64,32,88,8,96,103.5,5.833333333333333,0.0,72.33333333333333,37.0,96.16666666666667,13.166666666666666,109.33333333333333,1008.8333333333333,1013.7666666666667,317.6666666666667,1.7666666666666666,21.166666666666664,89.66666666666667,0.0,65,31,101.33333333333333,9,23,4,False,19,0,53,61,56,34,36,47
2016-09-23 19:20:00,3,57,1,0,45,13,53,5,58,92,4,0,65,31,84,12,96,93.5,3.1666666666666665,0.0,68.16666666666667,28.5,88.33333333333333,8.333333333333334,96.66666666666667,1008.8444444444444,1013.7888888888889,317.8888888888889,1.7555555555555555,21.08888888888889,90.22222222222223,0.0,37,16,99.33333333333333,9,23,4,False,19,20,86,55,58,49,43,46
2016-09-23 19:20:00,1,49,3,1,37,16,40,13,53,103,5,0,81,27,93,15,108,94.0,5.166666666666667,0.16666666666666666,67.33333333333333,32.0,86.0,13.333333333333334,99.33333333333333,1008.8444444444444,1013.7888888888889,317.8888888888889,1.7555555555555555,21.08888888888889,90.22222222222223,0.0,45,13,96.66666666666667,9,23,4,False,19,20,61,56,34,36,47,36
2016-09-23 19:40:00,1,55,6,0,51,10,47,14,61,49,3,1,37,16,40,13,53,86.33333333333333,5.5,0.16666666666666666,64.33333333333333,27.666666666666668,78.66666666666667,13.333333333333334,92.0,1008.8555555555555,1013.8111111111111,318.1111111111111,1.7444444444444445,21.01111111111111,90.77777777777777,0.0,64,22,92.66666666666667,9,23,4,False,19,40,56,34,36,47,36,28
2016-09-23 19:40:00,3,84,2,0,64,22,72,14,86,57,1,0,45,13,53,5,58,89.5,3.1666666666666665,0.0,66.83333333333333,25.833333333333332,83.33333333333333,9.333333333333334,92.66666666666667,1008.8555555555555,1013.8111111111111,318.1111111111111,1.7444444444444445,21.01111111111111,90.77777777777777,0.0,51,10,92.0,9,23,4,False,19,40,55,58,49,43,46,35
2016-09-23 20:00:00,1,55,1,0,42,14,43,13,56,55,6,0,51,10,47,14,61,73.83333333333333,3.8333333333333335,0.16666666666666666,56.5,21.333333333333332,65.33333333333333,12.5,77.83333333333333,1008.8666666666667,1013.8333333333334,318.3333333333333,1.7333333333333334,20.933333333333334,91.33333333333333,0.0,37,18,81.66666666666667,9,23,4,False,20,0,34,36,47,36,28,46
2016-09-23 20:00:00,3,55,0,0,37,18,51,4,55,84,2,0,64,22,72,14,86,79.16666666666667,2.5,0.0,58.666666666666664,23.0,73.16666666666667,8.5,81.66666666666667,1008.8666666666667,1013.8333333333334,318.3333333333333,1.7333333333333334,20.933333333333334,91.33333333333333,0.0,42,14,77.83333333333333,9,23,4,False,20,0,58,49,43,46,35,27
2016-09-23 20:20:00,1,33,1,0,26,8,29,5,34,55,1,0,42,14,43,13,56,64.5,3.3333333333333335,0.16666666666666666,50.166666666666664,17.833333333333332,56.666666666666664,11.333333333333334,68.0,1008.8777777777777,1013.8555555555555,318.55555555555554,1.7222222222222223,20.855555555555554,91.88888888888889,0.0,45,13,74.66666666666667,9,23,4,False,20,20,36,47,36,28,46,20
2016-09-23 20:20:00,3,53,5,0,45,13,52,6,58,55,0,0,37,18,51,4,55,72.16666666666667,2.5,0.0,55.0,19.666666666666668,66.5,8.166666666666666,74.66666666666667,1008.8777777777777,1013.8555555555555,318.55555555555554,1.7222222222222223,20.855555555555554,91.88888888888889,0.0,26,8,68.0,9,23,4,False,20,20,49,43,46,35,27,29
